#	Project	RCN	Call	Type	Start	End	Budget	Title	Teaser	Project URL	Funding Body link	Project URL (NEW WEBSITE)
240	ODIX 2.0	224427	EIC-SMEInst-2018-2020	SME-2	Jun  2019	Jun  2021	€2,783,875	A revolutionary cybersecurity SaaS helping small-medium business (SMEs) to protect their networks like large corporates do!	Incoming files present one of the most serious threats to every corporate network. Cyber attackers have the knowledge and resources to implement highly sophisticated attacks using various methods such as encrypted and distributed malware attacks, zero-day attacks and more. These are delivered via files which are introduced into the target network by various channels, including email, removable media, and web download. Malware attacks can create serious damage to the organization but current available defensive measures fail to provide any protection against such attack. The SMEs, accounting for over 95% of firms, require and demand special response to the vulnerability they have against cyberattacks.  Yet, none of the existing solutions in the market, even less those based on military technology, is giving answer to them. ODIX 2.0 is the next generation of malware protection that is revolutionizing the way organizations protect their company from known and unknown threats. While other solutions focus on analysing user’s behaviour and statistical data to try and DETECT the undetectable, our game changing approach is to proactively PROTECT, sanitizing every file (keeping their full functionality) with our unique anti malware technology.  After carrying out a feasibility study considering technical, practical, and financial aspects, we have successfully confirmed  ODIX’s viability as a significant business opportunity.  Through SMEi-Phase 2 we plan to 1) Enrich our solution with innovative features and functionalities, evolving ODIX-2.0 from  TRL6 To TRL9; 2) pave the way towards its successful international market exploitation; 3) develop an operational strategy  to grow our company based on the SME market, the power to easily and cost-effectively protect their files. Thus, in the next  two years, ODI aims to accelerate its global rollout by expanding engagements with existing clients, and gaining new  customers in key areas in Europe, US and Asia.		https://cordis.europa.eu/project/rcn/224427/factsheet/en	
241	C4IIoT	223308	SU-ICT-01-2018	IA	Jun  2019	May  2022	€6,288,709	Cyber security 4.0: protecting the Industrial Internet Of Things	Recent trends in industrial technology and the adaptation of Industrial Internet of Things (ΙIοΤ), has emerged by the convergence of Operations Technology (i.e., traditional hardware and software systems) and Information Technology (i.e., advanced computing, data aggregation/analysis, and ubiquitous communication systems). IIoT has great potential to enable significant advances in optimizing operations among large number of increasingly autonomous control systems and devices, and can have a profound impact on many industry domains, where smart factories and logistics are among most notable cases. However, a major barrier towards IIoT adoption lies in cybersecurity issues that makes it extremely difficult to harness its full potential: IIoT systems dramatically increase the attack surface (introducing new security threats due to newly connected devices and protocols, making them more vulnerable to interference), the disruption of process controls, the theft of intellectual property, the loss of corporate data, and the industrial espionage. C4IIoT will build and demonstrate a novel and unified IIoT cybersecurity framework for malicious and anomalous behavior anticipation, detection, mitigation, and end-user informing. The framework provides a holistic and disruptive security-enabling solution for minimizing attack surfaces in IIoT systems, by exploiting i) emerging security software and hardware protection mechanisms; ii) state of the art machine and deep learning and privacy-aware analytics; iii) novel encrypted network flow analysis; iv) secure-by-design IIoT device fabrication; and v) blockchain technologies, to provide a viable scheme for enabling security and accountability, preserving privacy, enabling reliability and assuring trustworthiness within IIoT applications. The C4IIoT framework will be demonstrated and validated on two carefully selected use cases in real world environments, namely Enabling security IIoT in i) Inbound Logistics and ii) a Smart Factory		https://cordis.europa.eu/project/rcn/223308/factsheet/en	
242	CYBERCULT	222450	MSCA-IF-2018	MSCA-IF-EF-ST	Jul  2019	Jun  2021	€166,320	Strategic Cultures of Cyber Warfare	CYBERCULT is a project that examines why and how western states are developing Offensive Cyber Capabilities (OCC): human, technical and virtual tools to disrupt, destroy and exploit computer systems. CYBERCULT has three core objectives. First, it will establish a Strategic Culture-based theoretical concept that explains the development and use of OCC by western powers. This concept will move beyond rationalist and materialist explanations of OCC processes and consider the influence of Strategic Culture on OCC adoption, including the socio-political, historical, and perceptual/ideational factors involved. This will be achieved through a theory-building phase involving an Interdisciplinary Workshop on OCC, a literature review on Strategic Culture and new technologies, and sustained interaction with leading Strategic Culture academics. Second, CYBERCULT will produce a data set on perceptions of OCC in eight countries that are connected to the western alliance system: the US, Israel, France, Germany, the UK, Estonia, Japan and New Zealand. The data set will be based on an analysis of surveys sent out to cyber policymakers and practitioners in the eight countries. Third, CYBERCULT will produce an in-depth comparative analysis of OCC adoption in three of the world's leading cyber powers: the US, Israel, and France. This will be based on primary and secondary sources and twenty interviews with scholars, government officials, and cyber industry representatives in each of the three countries. CYBERCULT will have sustained links to policymaking and industry and will help to inform fast-moving cyber security processes in the EU and NATO, including the EU Cyber Security Strategy and NATO Cyber Defence Policy. CYBERCULT will be hosted by Recherche et Etudes en Politique Internationale (REPI), Université Libre de Bruxelles (Belgium). The key deliverables are a journal article, a book, three policy briefs, and two working papers.		https://cordis.europa.eu/project/rcn/222450/factsheet/en	
243	SOTER	222638	SU-DS05-2018-2019	IA	Jul  2019	Oct  2021	€4,105,174	cyberSecurity Optimization and Training for Enhanced Resilience in finance	The Digitalization Era implies many advantages for businesses and citizens. However, new threats arise, especially in what concerns data privacy and the use of digital identities. These threats must be tackled under a holistic approach and pointing at their different origins, including the human factor. The European Union is reinforcing the legal framework to contribute to this need, including important requirements to be fulfilled, especially in the context of critical sectors identified under the NIS Directive. Finance is one of them, actually the most restrictive, because of the number of regulations to comply with. This makes finance the perfect scenario for testing tools, before transferring the results to other sectors. That is why SOTER is mainly focused on it, aiming at providing a comprehensive set of tools that will act as a transformative process of the finance sector, helping their players to increase their cybersecurity level, enabling the fight against present and future cyberattacks and vulnerabilities. The results will then increase their cyber-resilience.  SOTER main results will be: SOTER Digital Onboarding Platform (the technology tool to provide a robust and sovereign digital identity, facilitating the interconnections between different services providers and the users), improved by the use of blockSOTER will offer tools that are able to determine the level of cyber security that exists in a certain entity, to improve if that is the case. We intend to get this through a comprehensive risk analysis to create contingency plans and direct action measures that can mitigate threats and security attacks.    In the case of the finance sector, we propose to test and analyze a cloud platform of Digital Onboarding with two main features:   • use of technologies blockchain  • innovative systems of biometric identification of users    Derived from this, training actions for end users will be generated so they are able to detect and deal with this type of threats.		https://cordis.europa.eu/project/rcn/222638/factsheet/en	
244	SPIDER	224095	SU-DS01-2018	IA	Jul  2019	Jun  2022	€7,476,909	a cyberSecurity Platform for vIrtualiseD 5G cybEr Range services	The increasing complexity of the telecommunication domain’s cyber threat landscape intensifies the need for new security solutions and for improving the technical security skills of experts and non-experts in the multi-tenant and multi-service environments coming with the domain’s 5th generation (5G). At the same time, attack mechanisms are increasingly sophisticated, pervading critical infrastructures despite billions of euros invested in cybersecurity measures. To address the above, SPIDER delivers an innovative Cyber Range as a Service platform that extends and combines the capabilities of existing telecommunication testbeds and cyber ranges into a unified facility for (i) testing new security technologies, (ii) training modern cyber defenders in near real-world conditions, and (iii) supporting organisations and relevant stakeholders in making optimal cybersecurity investment decisions. At its core, it is a highly customisable dynamic network modelling instrument that enables real-life virtualisation and real-time emulation of networks and systems. It also offers real-time interaction and information sharing capabilities by acting as a serious gaming repository for multiple stakeholders to share material and maximise efficiency in delivering complex cyber exercises. SPIDER’s gamified learning environment enables trainees to master how to use domain-specific cyber protection technologies and collaboratively improve their ability in handling incidents and risks. Complemented by cyber econometric capabilities, SPIDER also enables users to forecast the evolution of attacks and their associated economic impact through the application of innovative risk analysis methodologies, econometric models and real-time attack emulation. The proposed cyber range model will be validated in five highly realistic pilot use case scenarios aimed at demonstrating its applicability and validity for all requirements of the SU-DS01-2018 Call (simulation, training, and economics).		https://cordis.europa.eu/project/rcn/224095/factsheet/en	
245	EnergyShield	224136	SU-DS04-2018-2020	IA	Jul  2019	Jun  2022	€9,858,388	Integrated Cybersecurity Solution for the Vulnerability Assessment, Monitoring and Protection of Critical Energy Infrastructures	The EnergyShield project will develop an integrated toolkit covering the complete EPES value chain (generator, TSO, DSO, consumer). The toolkit combines novel security tools from leading European technology vendors and will be validated in large-scale demonstrations by end-users.  The EnergyShield toolkit will combine the latest technologies for vulnerability assessment (automated threat modelling and security behaviour analysis), monitoring & protection (anomaly detection and DDoS mitigation) and learning & sharing (security information and event management).   The integrative approach of the project is unique as insights produced by the various tools will be combined to provide a unique level of visibility to the users. For example, it will be possible to combine vulnerability scanning with automated threat modelling to provide insights into software vulnerabilities present in an architecture in combination with insights into what are the key assets, risks and weak links of the architecture. The toolbox will allow end-users to predict future attacks (as it provides insights to what attacks can be applied to the weakest links of the architecture) and learn from past attacks (for example using the insights from the vulnerability assessment and threat modelling to prevent attacks, and learning from attacks to update the probabilistic meta-model of the threat modelling).  The toolkit will be implemented with the complete EPES value chain who will contribute to the specification, prototyping and demonstration phases of the project. Although the toolkit will be tailored to the needs of EPES operators, many of the technology building blocks and best practices will be transferable to other types of critical infrastructures.   The consortium consists of 2 large industrial partners (SIVECO and PSI), whereof SIVECO is taking the lead supported by 6 innovative SMEs, 3 academic research organizations and 7 end-users representing various parts of the EPES value chain.		https://cordis.europa.eu/project/rcn/224136/factsheet/en	
246	CRITICAL-CHAINS	222606	SU-DS05-2018-2019	IA	Jul  2019	Jun  2022	€4,985,548	IOT- & Blockchain-Enabled Security Framework for New Generation Critical Cyber-Physical Systems In Finance Sector	Irregular and unaccountable transactions, cyber threats, non-user-friendly inefficient or impractical banking processes, complex contracting procedures and cumbersome financial market and insurance infrastructures constitute obstacles to European open market development. CRITICAL-CHAINS delivers a novel triangular accountability model and integrated framework supporting accountable, effective, accessible, fast, secure and privacy-preserving financial contracts and transactions to protect against illicit tranasctions, illegal money trafficking and fraud on FinTech e-operations. This is an innovative cloud-based “X-as-a Service” solution stack including several layers: 1) Data integrity checking by involving financial institutions in the distributed Blockchain network; 2) Transaction and financial data flows analytrics, modelling and mining; 3) Threat Intelligence & Predictive Modelling for Inter-Banks and Internet Banking, insurnace and financial market infrastructures; 4) Multilateral Biometric-based and Role-based Authorisation & Authentication; 5) Hardware Security Module (HSM) enabled Cyber-Physical Security, embedded systems & IoT security for secure access using Security-Privacy-Contexts Semantic Modelling; 6) Secure and smart use of Blockchain based on keyless signature infrastructure and hybrid (a)symmetric cryptography utilising truly random key generation. CRITICAL-CHAINS is to be validated within 4 case studies aligned with 3 critical sectors: banking, financial market infrastructures and the insurance sector. This will evaluate system reliability, usability, user-acceptance, social, privacy, ethical, environmental and legal compliance by scrutiny of the geo-political and legal framework bridging the European economy with the rest of the world. The Consortium respresents a strong chemistry of relevant expertise and an inclusive set of stakeholders comprising end-users (customers), CERTS, the financial sector (Banks & CCPs) and the Insurance sector		https://cordis.europa.eu/project/rcn/222606/factsheet/en	
247	MALAGA	223378	MSCA-IF-2018	MSCA-IF-EF-ST	Sep  2019	Oct  2021	€196,591	Applying Machine Learning to Cyber Risk Analysis and Mitigation	Increasing connectivity and automation presents many opportunities and challenges for society. Emerging technology can benefit all citizens with better communication, increased environmental sustainability, autonomous transport, safer roads,, the list is almost inexhaustible. These emerging technologies will disrupt existing business models including underwriting and risk transfer. This disruption can stifle venture capital, innovation and risk taking in key emerging technologies and can inhibit regulatory development and societal acceptance.    My research will examine Connected and Autonomous Vehicles (CAV) cybersecurity risks and mitigation using Machine Learning (ML) techniques to predict future risks, price insurance policies and and thereby foster innovation and entrepreneurial activity in Europe. My research will go beyond the SoA and implement models in ML like ensemble models and deep learning to forecast the risks of CAV technology. A network model of interactions will be trained and evaluated to study cascading of risks and threats in the CAV environment.    My host team at the University of Limerick have members with machine learning skills, actuarial skills, ethical skills and underwriting experience. I will have access to staff development programmes, training courses, workshops, online courses and internal meetings. My host team are directly connected to a large variety of colleagues in other EU locations in both academic and industry positions. I will work with my host and partners to develop my research and increase my skillsets.    My research directly contributes to several UN sustainable development goals. On a personal level, the impact of my fellowship and collaborations will expand my set of skills, both research-related and transferable ones, leading to greatly improved career prospects both in and outside academia. My new abilities will include enhanced machine learning capabilities, cyber risk expertise and risk engineering skills.		https://cordis.europa.eu/project/rcn/223378/factsheet/en	
248	CyberSANE	224790	SU-ICT-01-2018	IA	Sep  2019	Aug  2022	€6,146,738	Cyber Security Incident Handling, Warning and Response System for the European Critical Infrastructures	In the digital era, Critical Infrastructures (CIs) are operating under the premise of robust and reliable ICT components, complex ICT infrastructures and emerging technologies and are transforming into Critical Information Infrastructures (CIIs) that can offer a high degree of flexibility, scalability, and efficiency in the communication and coordination of advanced services and processes. The increased usage of information technology in modern CIIs means that they are becoming more vulnerable to the activities of hackers and other perpetrators of cyber-related crime (cyber criminals). Several recent studies have shown that the landscape of cyber threats is changing continuously and the nature of attacks of this sort are evolving, involving a great degree of persistence and (technical) sophistication.   In addition to this, barriers to entry for would-be cyber criminals are falling rapidly, and nowadays, the attackers have a range of (technical) capabilities and substantial resources at their disposal, since malware and malware-as-a service become more easily and cheaply available through various means and sources (such as Dark Web, Deep Web). Thus, a variety of advanced techniques and tools (e.g. social engineering techniques and zero-day exploits programs) are available and can be used by the cyber criminals to initiate advanced targeted attacks. These threats employ multiple technologies and malware, deployed in multiple stages, to bypass traditional security mechanisms in order to penetrate an organization’s defenses. The attack vectors vary significantly including Application-Layer, Social Engineering Unauthorized Access, Malicious Code, and Reconnaissance and Networking-based service attacks that target applications, host and client operating systems, and even networking equipment. In this vein, the attackers use these techniques to get valuable data assets, such as financial transaction information, user credentials, insider information etc.		https://cordis.europa.eu/project/rcn/224790/factsheet/en	
249	Cyber-MAR	222607	SU-DS01-2018	IA	Sep  2019	Aug  2022	€7,154,505	Cyber preparedness actions for a holistic approach and awareness raising in the MARitime logistics supply chain	Cyber-MAR is an effort to fully unlock the value of the use of cyber range in the maritime logistics value chain via the development of an innovative simulation environment adapting in the peculiarities of the maritime sector but being at the same time easily applicable in other transport subsectors. A combination of innovative technologies are the technology enablers of the proposed Cyber-MAR platform which is not only a knowledge-based platform but more importantly a decision support tool to cybersecurity measures, by deploying novel risk analysis and econometric models. CSIRTs/CERTs data collected will be analysed and feed the knowledge-based platform with new-targeted scenarios and exercises. Through Cyber-MAR, the maritime logistics value chain actors will increase their cyber-awareness level; they will validate their business continuity management minimizing business disruption potential. Cyber-MAR will act as a cost-efficient training solution covering the maritime logistics value chain.		https://cordis.europa.eu/project/rcn/222607/factsheet/en	
250	PHOENIX	222591	SU-DS04-2018-2020	IA	Sep  2019	Aug  2022	€10,999,208	Electrical Power System’s Shield against complex incidents and extensive cyber and privacy attacks	PHOENIX aims to offer a cyber-shield armour to European EPES infrastructure enabling cooperative detection of large scale, cyber-human security and privacy incidents and attacks, guarantee the continuity of operations and minimize cascading effects in the infrastructure itself, the environment, the citizens and the end-users at reasonable cost.     PHOENIX will realise 3 strategic goals:   (1) Strengthen EPES cybersecurity preparedness by employing security a) “by design” via novel protective concepts for resilience, survivability, self-healing and accountability, and b) “by innovation” via adapting, upgrading and integrating a number of TRL5 developments to TRL7-8 and validating them in real-live large scale pilots;   (2) Coordinate European EPES cyber incident discovery, response and recovery, contributing to the implementation of the NIS Directive by developing and validating at national Member States and pan-European level, a novel fully decentralized inter-DLTs/blockchain based near real-time synchronized cybersecurity information awareness platform, among authorized EPES stakeholders, utilities, CSIRTs, ISACs, CERTs, NRAs and the strategic NIS cooperation group;   (3) Accelerate research and innovation in EPES cybersecurity by a novel deploy, monitor, detect and mitigate DevSecOps mechanism, a secure gateway, privacy preserving federated Machine Learning algorithms and establishment of certification methodologies and procedures through a Netherlands-based Cybersecurity Certification Centre.     PHOENIX consist of a prestigious consortium of 25 partners (\1 third party), supported by the CERT-RO, covering all required expertise including energy (RES) generation/VPP, TSO, DSOs, aggregators, retailers, prosumers, end-users, technology providers, SMEs. PHOENIX validation will take place in 5 large scale pilots covering the complete value chain from generation to consumption, including cross-border experiments and cascading effects to other critical infrastructures.		https://cordis.europa.eu/project/rcn/222591/factsheet/en	
251	DAN	226908	EIC-SMEInst-2018-2020	SME-1	Oct  2019	Mar  2020	€71,429	High-performance, kiosk-solution for forensic darknet analysis to gain cyber threat intelligence for companies and greatly enhance efficiency and capabilities of European investigation authorities	The Dark Web is a haven for criminals. It has become a forum and marketplace for weapons, drugs, organs, illicit pornography, software exploits, stolen private data, passwords, credit card details, counterfeit products and money. Illegal services are offered, like phishing, cyber-attacks, murder and rape for hire and money laundering.  Criminal investigation authorities began to investigate cases of crimes and terrorism in the Dark Web, but struggle to access, handle and analyse the immense amount of data, and urgently need an isolated solution to acquire solid evidence legally applicable in court. For corporations, the potential economic and image damage of cyber-attacks is extensive. They search adequate solutions to acquire cyber threat intelligence, to identify threats, enhance cyber defence and allow a fast and effective response. Up to now, commercial state-of-the-art solutions force users to into 3rd party services or to access crawled data on online clouds.  Mh SERVICE developed DAN, a Kiosk solution for darknet analysis. It includes high-performance hardware, pre-installed and pre-configured intuitive software, as well as user training and seminars. The acquired data is isolated from the possibility of foreign access or manipulation by third persons to ensure the chain of evidence for investigation authorities and privacy for companies. During the feasibility study of DAN, we tested the prototype at several customers and now optimise and redesign the DAN to perfectly fulfil the user needs from both segments.  With a rapidly growing global threat intelligence market (3.8 bn US$ in 2017, CAGR 2017-22: 18.4%) we conservatively anticipate a turnover of 10M€ for DAN in 2023 and additional 11.3M€ from our existing business.  With 25 years’ experience, mh SERVICE GmbH is one of today’s leading providers and suppliers of products and services related to IT forensics. mh is Europe’s only forensics supplier with its own hardware development and manufacturing departments.		https://cordis.europa.eu/project/rcn/226908/factsheet/en	
252	vACCINE	225392	JTI-CS2-2018-CfP09-SYS-01-11	CS2-IA	Oct  2019	Sep  2021	€713,885	AeronautiCal Cyber INtrusion dEtection mechanism	ATC use of datalink is widely expanding over the years. Data communications are a key enabler sustaining SESAR/NextGen services, deployment being planned in the 2020\. Legacy data transmission is not encrypted for existing datalink capabilities and protocol. As a consequence, it is very hard to identify if failure is a malfunction or an attack.  However, civil aviation is an increasingly attractive target for cyber-attacks. New technologies such as e-enabled aircraft and modern CNS/ATM systems, together with trends towards greater connectivity, reliance on technology, common infrastructure underpinned with common technologies with common standards, etc. … are changing the risk landscape of the aviation system.    The consequences of a potential cyber-attack in civil aviation are wide and can include:   (i) Lost of trust in new systems & concepts, limiting their successful deployment;  (ii) A 'domino effect' of failures across connected systems or common components;  (iii) Closure of the air traffic management system for unpredictable periods; …  Since there is not a 'silver bullet' technology that will secure the aeronautical domain, it is essential to:  (i) Investigate measures to make the current systems more resilient against cyber-threats  (ii) To establish effective and automated solutions for intrusion detection;   (iii) Promote its implementation worldwide and build trust across stakeholders.    Considering aforementioned challenges, the vACCINE Project aims to design an aircraft onboard security filter with an accuracy level of intrusion detection compatible with cyber protection objectives. The objective is to check/control data from the ground domain before authorizing them to enter the avionics domain not to compromise this level of safety.  Based modern digital transformation concepts and cyber-security technologies, the Project will deploy an innovative approach to catalyse the resilient of existing aeronautical communication systems against cyber-threat.		https://cordis.europa.eu/project/rcn/225392/factsheet/en	
253	CARAMEL	225407	SU-ICT-01-2018	IA	Oct  2019	Mar  2022	€6,633,505	Artificial Intelligence based cybersecurity for connected and automated vehicles	The damaging effects of cyberattacks to an industry like the Cooperative Connected and Automated Mobility (CCAM) can be tremendous. From the least important to the worst ones, one can mention for example the damage in the reputation of vehicle manufacturers, the increased denial of customers to adopt CCAM, the loss of working hours (having direct impact on the European GDP), material damages, increased environmental pollution due e.g., to traffic jams or malicious modifications in sensors’ firmware, and ultimately, the great danger for human lives, either they are drivers, passengers or pedestrians. CARAMEL’s goal is to proactively address modern vehicle cybersecurity challenges applying advanced Artificial Intelligence (AI) and Machine Learning (ML) techniques, and also to continuously seek methods to mitigate associated safety risks.    In order to address cybersecurity considerations for the already here autonomous and connected vehicles, well established methodologies coming from the ICT sector will be adopted, allowing to assess vulnerabilities and potential cyberattack impacts. Although past initiatives and cybersecurity projects related to the automotive industry have reached to security assurance frameworks for networked vehicles, several newly introduced technological dimensions like 5G, autopilots, and smart charging of Electric Vehicles (EVs) introduce cybersecurity gaps, not addressed satisfactorily yet. Considering the entire supply chain of automotive operations, CARAMEL targets to reach to commercial anti-hacking IDS/IPS products for the European automotive cybersecurity and to demonstrate their value through extensive attack and penetration scenarios.		https://cordis.europa.eu/project/rcn/225407/factsheet/en	
254	FORESIGHT	222628	SU-DS01-2018	IA	Oct  2019	Sep  2022	€7,292,435	Advanced cyber-security simulation platform for preparedness training in Aviation, Naval and Power-grid environments	The FORESIGHT project aims to develop a federated cyber-range solution to enhance the preparedness of cyber-security professionals at all levels and advance their skills towards preventing, detecting, reacting and mitigating sophisticated cyber-attacks. This is achieved by delivering an ecosystem of networked realistic training and simulation platforms that collaboratively bring unique cyber-security aspects from the aviation, smart grid and naval domains. The proposed platform will extend the capabilities of existing cyber-ranges and will allow the creation of complex cross-domain/hybrid scenarios to be built jointly with the IoT domain. Emphasis is given on the design and implementation of realistic and dynamic scenarios that are based on identified and forecasted trends of cyber-attacks and vulnerabilities extracted from cyber-threat intelligence gathered from the dark web; this will enable cyber-security professionals to rapidly adapt to an evolving threat landscape. The development of advanced risk analysis and econometric models will prove to be valuable in estimating the impact of cyber-risks, selecting the most appropriate and affordable security measures, and minimising the cost and time to recover from cyber-attacks. Innovative training curricula, guiding cyber-security professionals to implement and combine security measures using new technologies and established learning methodologies, will be created and employed for training needs; they will be linked to professional certification programs and be supported by learning platforms. Aside from the development of skills, the project aims at a holistic approach to cyber-threat management with the ultimate goal of cultivating a strong security culture. As such, the project puts considerable emphasis on research and development (i.e. research on cyber-threats, development of novel ideas, etc) as the key to increasing training dynamics and awareness methods for exceeding the rate of evolution of cyber-attackers		https://cordis.europa.eu/project/rcn/222628/factsheet/en	
255	5GZORRO	225650	ICT-20-2019-2020	RIA	Nov  2019	Apr  2022	€4,999,965	Zero-touch security and trust for ubiquitous computing and connectivity in 5G networks.	Despite the progress of last years, 5G today is not yet at a stage of complete achievement of the promised performances and functions: different application profiles (eMBB, URLLC, mMTC) do not easily coexist in network slices; slicing is casted in various different forms; network analytics are not at end-to-end scope; services do not span multiple operator domains yet.     5GZORRO consortium envisions the evolution of 5G to achieve truly production-level support of diverse Vertical applications, which coexist on a highly pervasive shared network infrastructure, through automated end-to-end network slicing, across multiple operators and infrastructure/resource providers, who can share heterogeneous types of resources (spectrum, virtualized radio access, virtualized edge/core).     5GZORRO uses distributed Artificial Intelligence (AI) to implement cognitive network orchestration and management with minimal manual intervention (Zero-Touch Automation). Distributed Ledger Technologies (DLT) are adopted to implement flexible and efficient distributed security and trust across the various parties involved in a 5G end-to-end service chain. With these, we can implement an evolved 5G Service Layer for Smart Contracts among multiple non-trusted parties, to allow SLA monitoring, spectrum sharing, intelligent and automated data-driven resource discovery and management. Our cross domain security & trust orchestration coupled with service lifecycle automation can enforce security policies in multi-tenant and multi-stakeholder environments.     Three use cases validate our research in 5GBarcelona and 5TONIC/Madrid test facilities: Smart Contracts for Ubiquitous Computing/Connectivity, Dynamic Spectrum Allocation, Pervasive virtual CDNs over 3rd-party edge resources.     5GZORRO target stakeholders are telecom operators, vertical slice owners/operators, spectrum owners, regulators, passive/ active facility owners, many of which are in our consortium of 13 top 5G players from 7 different EU countries.		https://cordis.europa.eu/project/rcn/225650/factsheet/en	
256	LOCARD	223296	SU-FCT02-2018-2019-2020	RIA	May  2019	Apr  2022	€6,833,385	Lawful evidence collecting and continuity platform development	Digital evidence is currently an integral part of criminal investigations, and not confined to pure cybercrime cases. Criminal behaviours like financial frauds, intellectual property theft, industrial espionage, and terrorist networks leverage the Internet and cyberspace. The very ubiquity of digital devices, e.g. smartphones, in modern society makes digital evidence extremely relevant for investigations about all kinds of criminal behaviour like murder, contraband activities, and people smuggling, to name a few.  Due to its nature, the use of digital evidence in a court of law has always been challenging. It is critical that it should be accompanied by a proper chain of custody, guaranteeing its source and integrity.  LOCARD aims to provide a holistic platform for chain of custody assurance along the forensic workflow, a trusted distributed platform allowing the storage of digital evidence metadata in a blockchain.  Each node of LOCARD will be able to independently set its own permission policies and to selectively share access to digital evidence with other nodes when deemed necessary and upon proper authorization through fine-grained policies. LOCARD's modularity will also allow diverse actors to tailor the platform to their specific needs and role in the digital forensic workflow, from preparation and readiness, to collection, to analysis and reporting.  LOCARD will have a crowdsource module to collect citizen reports of selected violations, a crawler to detect and correlate online deviant behaviour, and a toolkit for investigators that will assist them in collecting online and offline evidence.  This will be powered by an immutable storage and an identity management system that will protect privacy and handle access to evidence data using a Trusted Execution Environment. Blockchain technology will not only guarantee that information about the evidence cannot be tampered with, but allow interoperability without the need for a trusted third party.		https://cordis.europa.eu/project/rcn/223296/factsheet/en	
257	INSPIRE-5Gplus	225664	ICT-20-2019-2020	RIA	Nov  2019	Oct  2022	€5,993,381	INtelligent Security and PervasIve tRust for 5G and Beyond	The goal of INSPIRE-5Gplus is to advance security of 5G and Beyond networks via two main approaches: (1) by leveraging/extending existing assets such as Trusted Execution Environments (TEEs), Remote Attestation/Path Proof/RCA (Root Cause Analysis), and end-to-end liability management between parties, and (2) by introducing novel solutions/paradigms exploiting the potential of new trends including AI/ML and Blockchains. Accordingly, the INSPIRE-5Gplus project will address key security challenges against the concrete and efficient realisation of 5G through vertical applications, ranging from autonomous and connected cars to Critical Industry 4.0 (under specific regulation constraints).   Grounded in an integrated network management system and relevant frameworks, INSPIRE-5Gplus is entirely devoted to improve security at various dimensions (i.e., overall vision, use cases, architecture, integration to network management, assets, and models). It is also committed to deliver actionable results and enablers for all relevant stakeholders at both Program and Community levels. These outcomes will serve the crucial objectives of intelligent security and pervasive trust for future connected systems where Security will not be software-defined only, but will also be governed by Algorithms (AI, ML, Modeling, Optimization) to realize new concepts such as pro-active security while being trustworthy. Through its objectives, INSPIRE-5Gplus will deliver unique assets to achieve intelligent and trusted multi-tenancy (i.e. confident, evidence-based, and liable) across multi-tenants infrastructure, whilst also improving the control of systems, vulnerabilities and compromises for the infrastructure owners and tenants.		https://cordis.europa.eu/project/rcn/225664/factsheet/en	
258	AERAS	226275	MSCA-RISE-2019	MSCA-RISE	Dec  2019	Nov  2023	€1,435,200	A CybEr range tRaining platform for medicAl organisations and systems Security	AERAS aims to develop a realistic and rapidly adjustable cyber range platform for systems and organisations in the critical healthcare sector, to effectively prepare stakeholders with different types of responsibility and levels of expertise in defending high-risk, critical cyber-systems and organizations against advanced, known and new cyber-attacks, and reduce their security risks. The platform will be a virtual cyberwarfare solution enabling the simulation of the operation and effects of security controls and offering hands-on training on their development, assessment, use and management.  The platform will be based on an evidence-based approach where virtual cyberwarfare and simulations are configured according to evidence regarding: (i) the occurrence of cyber threats, and (ii) the effectiveness of the operation of the internal and external system defence mechanisms. Evidence will be collected by multi- faceted real-time monitoring and assessed according to Cyber Range Security Assurance (CRSA) models specifying potential cyber-attacks, the security mechanisms used against them, and the methods for assessing their effectiveness. The AERAS solution will be delivered at TRL-7 and validated through two different pilots in the healthcare sector: (i) a hospital medical systems pilot; and (ii) a public health systems pilot.		https://cordis.europa.eu/project/rcn/226275/factsheet/en	
